"tick","run","remainingTanksBlue","remainingTanksRed","remainingRidersBlue","remainingRidersRed","remainingSoldiersBlue","remainingSoldiersRed"
36.0,80,2.0,3.0,1.0,0.0,4.0,3.0
37.0,80,2.0,3.0,0.0,0.0,4.0,3.0
38.0,80,2.0,2.0,0.0,0.0,3.0,3.0
39.0,80,2.0,2.0,0.0,0.0,3.0,3.0
40.0,80,2.0,2.0,0.0,0.0,3.0,3.0
41.0,80,2.0,2.0,0.0,0.0,3.0,3.0
42.0,80,1.0,2.0,0.0,0.0,3.0,3.0
43.0,80,1.0,2.0,0.0,0.0,2.0,3.0
44.0,80,1.0,2.0,0.0,0.0,2.0,2.0
45.0,80,1.0,2.0,0.0,0.0,2.0,2.0
46.0,80,0.0,1.0,0.0,0.0,2.0,2.0
47.0,80,0.0,1.0,0.0,0.0,1.0,2.0
48.0,80,0.0,0.0,0.0,0.0,1.0,2.0
49.0,80,0.0,0.0,0.0,0.0,1.0,2.0
50.0,80,0.0,0.0,0.0,0.0,1.0,2.0
51.0,80,0.0,0.0,0.0,0.0,1.0,1.0
52.0,80,0.0,0.0,0.0,0.0,0.0,1.0
1.0,81,10.0,10.0,10.0,10.0,10.0,10.0
2.0,81,10.0,10.0,10.0,10.0,10.0,10.0
3.0,81,10.0,10.0,10.0,10.0,10.0,10.0
4.0,81,10.0,10.0,10.0,10.0,10.0,9.0
5.0,81,10.0,10.0,10.0,10.0,9.0,9.0
6.0,81,10.0,10.0,9.0,10.0,9.0,9.0
7.0,81,10.0,8.0,9.0,10.0,9.0,9.0
8.0,81,9.0,8.0,8.0,10.0,8.0,9.0
9.0,81,9.0,6.0,7.0,10.0,8.0,9.0
10.0,81,9.0,5.0,7.0,10.0,8.0,9.0
11.0,81,9.0,5.0,6.0,8.0,7.0,9.0
12.0,81,8.0,5.0,6.0,8.0,7.0,9.0
13.0,81,8.0,5.0,6.0,8.0,7.0,9.0
14.0,81,8.0,5.0,6.0,8.0,7.0,9.0
15.0,81,8.0,5.0,6.0,7.0,7.0,9.0
16.0,81,8.0,5.0,6.0,7.0,6.0,8.0
17.0,81,7.0,5.0,5.0,6.0,5.0,8.0
18.0,81,7.0,5.0,5.0,5.0,4.0,7.0
19.0,81,6.0,4.0,5.0,5.0,3.0,7.0
20.0,81,6.0,4.0,5.0,5.0,3.0,7.0
21.0,81,6.0,4.0,4.0,4.0,3.0,7.0
22.0,81,6.0,3.0,4.0,4.0,3.0,7.0
23.0,81,5.0,3.0,4.0,4.0,3.0,7.0
24.0,81,5.0,3.0,4.0,2.0,3.0,7.0
25.0,81,4.0,3.0,4.0,2.0,1.0,7.0
26.0,81,4.0,3.0,3.0,2.0,1.0,7.0
27.0,81,4.0,2.0,2.0,2.0,1.0,5.0
28.0,81,3.0,2.0,2.0,2.0,1.0,5.0
29.0,81,3.0,1.0,2.0,1.0,1.0,5.0
30.0,81,3.0,1.0,2.0,1.0,0.0,4.0
31.0,81,2.0,1.0,2.0,1.0,0.0,4.0
32.0,81,2.0,1.0,2.0,0.0,0.0,4.0
33.0,81,1.0,1.0,2.0,0.0,0.0,4.0
34.0,81,1.0,1.0,0.0,0.0,0.0,2.0
35.0,81,1.0,1.0,0.0,0.0,0.0,2.0
36.0,81,1.0,1.0,0.0,0.0,0.0,2.0
37.0,81,1.0,1.0,0.0,0.0,0.0,2.0
38.0,81,1.0,1.0,0.0,0.0,0.0,2.0
39.0,81,1.0,1.0,0.0,0.0,0.0,2.0
40.0,81,1.0,1.0,0.0,0.0,0.0,2.0
41.0,81,1.0,1.0,0.0,0.0,0.0,2.0
42.0,81,1.0,1.0,0.0,0.0,0.0,2.0
43.0,81,1.0,1.0,0.0,0.0,0.0,2.0
44.0,81,1.0,1.0,0.0,0.0,0.0,2.0
45.0,81,0.0,1.0,0.0,0.0,0.0,2.0
1.0,82,10.0,10.0,10.0,10.0,10.0,10.0
2.0,82,10.0,10.0,10.0,10.0,10.0,10.0
3.0,82,10.0,10.0,9.0,10.0,10.0,10.0
4.0,82,10.0,9.0,8.0,10.0,10.0,9.0
5.0,82,10.0,9.0,8.0,10.0,9.0,8.0
6.0,82,9.0,9.0,8.0,10.0,9.0,8.0
7.0,82,9.0,9.0,8.0,10.0,8.0,8.0
8.0,82,9.0,8.0,8.0,10.0,8.0,8.0
9.0,82,9.0,8.0,7.0,9.0,7.0,7.0
10.0,82,9.0,8.0,7.0,8.0,7.0,7.0
11.0,82,9.0,8.0,6.0,7.0,6.0,7.0
12.0,82,9.0,8.0,6.0,7.0,6.0,6.0
13.0,82,9.0,8.0,6.0,7.0,5.0,6.0
14.0,82,8.0,7.0,6.0,7.0,5.0,5.0
15.0,82,8.0,7.0,6.0,7.0,4.0,5.0
16.0,82,8.0,6.0,5.0,7.0,4.0,5.0
17.0,82,8.0,4.0,5.0,5.0,4.0,5.0
18.0,82,7.0,4.0,4.0,5.0,3.0,5.0
19.0,82,7.0,4.0,4.0,5.0,3.0,5.0
20.0,82,7.0,4.0,4.0,5.0,3.0,5.0
21.0,82,7.0,4.0,3.0,3.0,3.0,5.0
22.0,82,7.0,4.0,3.0,3.0,2.0,5.0
23.0,82,7.0,4.0,3.0,3.0,2.0,5.0
24.0,82,7.0,4.0,3.0,2.0,2.0,4.0
25.0,82,7.0,4.0,2.0,2.0,1.0,4.0
26.0,82,7.0,3.0,1.0,1.0,1.0,4.0
27.0,82,6.0,3.0,1.0,1.0,1.0,4.0
28.0,82,6.0,3.0,1.0,1.0,1.0,3.0
29.0,82,6.0,3.0,0.0,1.0,1.0,3.0
30.0,82,6.0,3.0,0.0,1.0,1.0,3.0
31.0,82,6.0,3.0,0.0,0.0,1.0,3.0
32.0,82,5.0,3.0,0.0,0.0,1.0,3.0
33.0,82,5.0,3.0,0.0,0.0,1.0,3.0
34.0,82,5.0,3.0,0.0,0.0,1.0,3.0
35.0,82,5.0,3.0,0.0,0.0,1.0,3.0
36.0,82,5.0,3.0,0.0,0.0,1.0,3.0
37.0,82,5.0,3.0,0.0,0.0,1.0,3.0
38.0,82,5.0,3.0,0.0,0.0,1.0,3.0
39.0,82,5.0,3.0,0.0,0.0,1.0,3.0
40.0,82,4.0,3.0,0.0,0.0,1.0,3.0
41.0,82,3.0,2.0,0.0,0.0,1.0,3.0
42.0,82,3.0,2.0,0.0,0.0,1.0,3.0
43.0,82,3.0,2.0,0.0,0.0,1.0,3.0
44.0,82,3.0,2.0,0.0,0.0,1.0,3.0
45.0,82,3.0,2.0,0.0,0.0,1.0,3.0
46.0,82,3.0,2.0,0.0,0.0,1.0,3.0
47.0,82,3.0,2.0,0.0,0.0,1.0,3.0
48.0,82,3.0,2.0,0.0,0.0,1.0,3.0
49.0,82,3.0,2.0,0.0,0.0,1.0,3.0
50.0,82,3.0,2.0,0.0,0.0,1.0,3.0
51.0,82,3.0,2.0,0.0,0.0,1.0,3.0
52.0,82,3.0,2.0,0.0,0.0,1.0,3.0
53.0,82,3.0,1.0,0.0,0.0,1.0,2.0
54.0,82,2.0,1.0,0.0,0.0,1.0,2.0
55.0,82,2.0,1.0,0.0,0.0,1.0,2.0
56.0,82,2.0,1.0,0.0,0.0,1.0,2.0
57.0,82,2.0,1.0,0.0,0.0,1.0,1.0
58.0,82,2.0,1.0,0.0,0.0,0.0,1.0
59.0,82,2.0,1.0,0.0,0.0,0.0,1.0
60.0,82,2.0,1.0,0.0,0.0,0.0,1.0
61.0,82,2.0,1.0,0.0,0.0,0.0,1.0
62.0,82,2.0,1.0,0.0,0.0,0.0,1.0
63.0,82,2.0,1.0,0.0,0.0,0.0,1.0
64.0,82,2.0,1.0,0.0,0.0,0.0,1.0
65.0,82,2.0,1.0,0.0,0.0,0.0,1.0
66.0,82,1.0,1.0,0.0,0.0,0.0,1.0
67.0,82,1.0,1.0,0.0,0.0,0.0,1.0
68.0,82,1.0,1.0,0.0,0.0,0.0,1.0
69.0,82,0.0,1.0,0.0,0.0,0.0,1.0
1.0,83,10.0,10.0,10.0,10.0,10.0,10.0
2.0,83,10.0,10.0,10.0,10.0,10.0,10.0
3.0,83,10.0,10.0,9.0,10.0,10.0,9.0
4.0,83,10.0,10.0,9.0,9.0,10.0,9.0
5.0,83,10.0,10.0,8.0,9.0,9.0,9.0
6.0,83,10.0,9.0,8.0,9.0,9.0,9.0
7.0,83,10.0,9.0,8.0,9.0,9.0,9.0
8.0,83,10.0,9.0,8.0,8.0,9.0,9.0
9.0,83,9.0,9.0,7.0,6.0,7.0,8.0
10.0,83,9.0,9.0,6.0,4.0,6.0,8.0
11.0,83,8.0,9.0,5.0,3.0,6.0,8.0
12.0,83,8.0,9.0,5.0,3.0,5.0,7.0
13.0,83,8.0,8.0,5.0,3.0,5.0,7.0
14.0,83,8.0,8.0,4.0,3.0,5.0,7.0
15.0,83,8.0,7.0,4.0,3.0,4.0,6.0
16.0,83,8.0,7.0,2.0,1.0,4.0,6.0
17.0,83,8.0,6.0,2.0,1.0,3.0,5.0
18.0,83,7.0,6.0,2.0,1.0,3.0,5.0
19.0,83,7.0,6.0,2.0,1.0,2.0,5.0
20.0,83,6.0,5.0,2.0,1.0,2.0,5.0
21.0,83,6.0,5.0,2.0,1.0,2.0,5.0
22.0,83,6.0,4.0,2.0,1.0,2.0,5.0
23.0,83,6.0,4.0,2.0,0.0,1.0,5.0
24.0,83,6.0,4.0,1.0,0.0,1.0,4.0
25.0,83,6.0,4.0,1.0,0.0,1.0,4.0
26.0,83,6.0,4.0,0.0,0.0,1.0,4.0
27.0,83,6.0,4.0,0.0,0.0,1.0,2.0
28.0,83,5.0,4.0,0.0,0.0,1.0,1.0
29.0,83,3.0,4.0,0.0,0.0,1.0,1.0
30.0,83,3.0,4.0,0.0,0.0,0.0,1.0
31.0,83,3.0,3.0,0.0,0.0,0.0,1.0
32.0,83,2.0,2.0,0.0,0.0,0.0,0.0
33.0,83,2.0,1.0,0.0,0.0,0.0,0.0
34.0,83,2.0,1.0,0.0,0.0,0.0,0.0
35.0,83,2.0,1.0,0.0,0.0,0.0,0.0
36.0,83,2.0,1.0,0.0,0.0,0.0,0.0
37.0,83,2.0,1.0,0.0,0.0,0.0,0.0
38.0,83,1.0,1.0,0.0,0.0,0.0,0.0
39.0,83,1.0,0.0,0.0,0.0,0.0,0.0
1.0,84,10.0,10.0,10.0,10.0,10.0,10.0
2.0,84,10.0,10.0,10.0,9.0,10.0,10.0
3.0,84,9.0,10.0,10.0,9.0,10.0,10.0
4.0,84,9.0,10.0,10.0,8.0,10.0,10.0
5.0,84,8.0,10.0,10.0,8.0,10.0,10.0
6.0,84,8.0,10.0,10.0,8.0,10.0,10.0
7.0,84,8.0,10.0,10.0,7.0,9.0,10.0
8.0,84,8.0,8.0,9.0,7.0,7.0,10.0
9.0,84,8.0,7.0,9.0,7.0,7.0,10.0
10.0,84,8.0,7.0,9.0,5.0,7.0,10.0
11.0,84,7.0,7.0,9.0,5.0,6.0,10.0
12.0,84,7.0,7.0,9.0,4.0,6.0,10.0
13.0,84,7.0,7.0,7.0,4.0,5.0,10.0
14.0,84,7.0,7.0,5.0,3.0,5.0,8.0
15.0,84,6.0,7.0,5.0,2.0,5.0,7.0
16.0,84,6.0,7.0,4.0,2.0,4.0,6.0
17.0,84,6.0,7.0,4.0,2.0,4.0,5.0
18.0,84,6.0,7.0,3.0,2.0,4.0,5.0
19.0,84,6.0,6.0,3.0,2.0,4.0,5.0
20.0,84,6.0,6.0,3.0,2.0,4.0,5.0
21.0,84,6.0,5.0,1.0,2.0,4.0,5.0
22.0,84,6.0,4.0,1.0,2.0,4.0,5.0
23.0,84,6.0,4.0,1.0,2.0,3.0,5.0
24.0,84,6.0,3.0,1.0,2.0,3.0,5.0
25.0,84,6.0,3.0,1.0,2.0,3.0,5.0
26.0,84,6.0,3.0,1.0,2.0,3.0,5.0
27.0,84,5.0,3.0,1.0,1.0,3.0,4.0
28.0,84,4.0,3.0,0.0,1.0,3.0,4.0
29.0,84,4.0,3.0,0.0,0.0,3.0,4.0
30.0,84,4.0,3.0,0.0,0.0,2.0,3.0
31.0,84,3.0,3.0,0.0,0.0,2.0,3.0
32.0,84,3.0,3.0,0.0,0.0,2.0,3.0
33.0,84,3.0,3.0,0.0,0.0,2.0,3.0
34.0,84,3.0,3.0,0.0,0.0,2.0,3.0
35.0,84,3.0,3.0,0.0,0.0,2.0,3.0
36.0,84,3.0,3.0,0.0,0.0,2.0,3.0
37.0,84,3.0,3.0,0.0,0.0,2.0,3.0
38.0,84,3.0,3.0,0.0,0.0,1.0,3.0
39.0,84,3.0,3.0,0.0,0.0,1.0,3.0
40.0,84,3.0,3.0,0.0,0.0,1.0,3.0
41.0,84,3.0,3.0,0.0,0.0,1.0,3.0
42.0,84,3.0,3.0,0.0,0.0,1.0,3.0
43.0,84,3.0,3.0,0.0,0.0,1.0,2.0
44.0,84,3.0,3.0,0.0,0.0,1.0,2.0
45.0,84,2.0,3.0,0.0,0.0,1.0,1.0
46.0,84,2.0,3.0,0.0,0.0,0.0,1.0
47.0,84,2.0,3.0,0.0,0.0,0.0,1.0
48.0,84,2.0,3.0,0.0,0.0,0.0,1.0
49.0,84,2.0,3.0,0.0,0.0,0.0,1.0
50.0,84,2.0,3.0,0.0,0.0,0.0,1.0
51.0,84,2.0,3.0,0.0,0.0,0.0,1.0
52.0,84,1.0,3.0,0.0,0.0,0.0,0.0
53.0,84,0.0,3.0,0.0,0.0,0.0,0.0
1.0,85,10.0,10.0,10.0,10.0,10.0,10.0
2.0,85,10.0,10.0,10.0,10.0,10.0,10.0
3.0,85,10.0,10.0,10.0,9.0,10.0,10.0
4.0,85,10.0,10.0,7.0,8.0,10.0,9.0
5.0,85,10.0,9.0,6.0,8.0,10.0,8.0
6.0,85,9.0,9.0,6.0,8.0,10.0,8.0
7.0,85,9.0,9.0,6.0,8.0,10.0,8.0
8.0,85,9.0,9.0,6.0,8.0,9.0,8.0
9.0,85,9.0,9.0,5.0,8.0,8.0,8.0
10.0,85,9.0,8.0,5.0,7.0,8.0,7.0
11.0,85,9.0,7.0,3.0,6.0,6.0,7.0
12.0,85,9.0,7.0,1.0,6.0,6.0,6.0
13.0,85,9.0,6.0,1.0,6.0,6.0,6.0
14.0,85,9.0,6.0,1.0,6.0,6.0,6.0
15.0,85,7.0,6.0,1.0,5.0,6.0,5.0
16.0,85,7.0,6.0,1.0,5.0,5.0,5.0
17.0,85,7.0,5.0,1.0,4.0,5.0,5.0
18.0,85,7.0,5.0,1.0,2.0,5.0,5.0
19.0,85,5.0,5.0,1.0,1.0,5.0,5.0
20.0,85,5.0,5.0,1.0,1.0,4.0,5.0
21.0,85,5.0,5.0,1.0,1.0,4.0,5.0
22.0,85,4.0,5.0,1.0,1.0,4.0,5.0
23.0,85,4.0,5.0,1.0,1.0,4.0,5.0
24.0,85,4.0,5.0,1.0,1.0,4.0,5.0
25.0,85,4.0,5.0,0.0,1.0,4.0,3.0
26.0,85,4.0,5.0,0.0,0.0,4.0,3.0
27.0,85,3.0,5.0,0.0,0.0,3.0,2.0
28.0,85,3.0,4.0,0.0,0.0,2.0,2.0
29.0,85,2.0,4.0,0.0,0.0,2.0,2.0
30.0,85,2.0,4.0,0.0,0.0,2.0,2.0
31.0,85,2.0,4.0,0.0,0.0,1.0,2.0
32.0,85,2.0,3.0,0.0,0.0,0.0,2.0
33.0,85,2.0,3.0,0.0,0.0,0.0,1.0
34.0,85,2.0,3.0,0.0,0.0,0.0,1.0
35.0,85,1.0,3.0,0.0,0.0,0.0,1.0
36.0,85,1.0,1.0,0.0,0.0,0.0,1.0
37.0,85,0.0,1.0,0.0,0.0,0.0,1.0
1.0,86,10.0,10.0,10.0,10.0,10.0,10.0
2.0,86,10.0,10.0,10.0,10.0,10.0,10.0
3.0,86,10.0,10.0,9.0,10.0,9.0,10.0
4.0,86,10.0,10.0,9.0,9.0,9.0,10.0
5.0,86,10.0,10.0,9.0,9.0,9.0,10.0
6.0,86,10.0,10.0,8.0,9.0,9.0,10.0
7.0,86,10.0,10.0,7.0,9.0,9.0,9.0
8.0,86,10.0,10.0,7.0,9.0,9.0,8.0
9.0,86,9.0,10.0,7.0,7.0,8.0,8.0
10.0,86,9.0,9.0,7.0,7.0,8.0,8.0
11.0,86,9.0,9.0,7.0,6.0,8.0,8.0
12.0,86,7.0,9.0,6.0,4.0,8.0,8.0
13.0,86,7.0,9.0,6.0,3.0,8.0,8.0
14.0,86,7.0,8.0,5.0,3.0,8.0,8.0
15.0,86,7.0,8.0,5.0,2.0,8.0,7.0
16.0,86,6.0,8.0,5.0,2.0,8.0,7.0
17.0,86,6.0,8.0,4.0,2.0,8.0,6.0
18.0,86,5.0,8.0,4.0,2.0,8.0,5.0
19.0,86,5.0,8.0,4.0,1.0,7.0,5.0
20.0,86,5.0,8.0,3.0,1.0,6.0,4.0
21.0,86,5.0,7.0,3.0,0.0,6.0,4.0
22.0,86,5.0,7.0,2.0,0.0,6.0,4.0
23.0,86,5.0,7.0,1.0,0.0,6.0,4.0
24.0,86,5.0,7.0,1.0,0.0,6.0,3.0
25.0,86,5.0,7.0,1.0,0.0,6.0,3.0
26.0,86,4.0,7.0,1.0,0.0,6.0,3.0
27.0,86,4.0,7.0,1.0,0.0,5.0,2.0
28.0,86,4.0,6.0,1.0,0.0,5.0,2.0
29.0,86,4.0,6.0,1.0,0.0,4.0,2.0
30.0,86,4.0,6.0,1.0,0.0,4.0,2.0
31.0,86,4.0,5.0,1.0,0.0,4.0,2.0
32.0,86,4.0,5.0,0.0,0.0,4.0,1.0
33.0,86,4.0,4.0,0.0,0.0,3.0,1.0
34.0,86,4.0,4.0,0.0,0.0,3.0,1.0
35.0,86,4.0,4.0,0.0,0.0,3.0,1.0
36.0,86,3.0,3.0,0.0,0.0,3.0,1.0
37.0,86,3.0,3.0,0.0,0.0,3.0,1.0
38.0,86,3.0,3.0,0.0,0.0,3.0,1.0
39.0,86,3.0,3.0,0.0,0.0,3.0,1.0
40.0,86,2.0,3.0,0.0,0.0,2.0,1.0
41.0,86,2.0,0.0,0.0,0.0,1.0,1.0
42.0,86,2.0,0.0,0.0,0.0,1.0,0.0
1.0,87,10.0,10.0,10.0,10.0,10.0,10.0
2.0,87,10.0,10.0,10.0,10.0,10.0,10.0
3.0,87,10.0,10.0,9.0,10.0,10.0,10.0
4.0,87,10.0,10.0,9.0,9.0,10.0,10.0
5.0,87,10.0,10.0,9.0,8.0,10.0,10.0
6.0,87,10.0,10.0,8.0,7.0,10.0,10.0
7.0,87,9.0,10.0,7.0,6.0,9.0,9.0
8.0,87,9.0,9.0,7.0,6.0,9.0,9.0
9.0,87,9.0,9.0,7.0,6.0,9.0,9.0
10.0,87,9.0,9.0,6.0,5.0,9.0,9.0
11.0,87,9.0,9.0,4.0,3.0,7.0,8.0
12.0,87,9.0,9.0,3.0,2.0,6.0,8.0
13.0,87,9.0,9.0,3.0,1.0,5.0,7.0
14.0,87,9.0,8.0,3.0,1.0,5.0,6.0
15.0,87,9.0,8.0,3.0,1.0,5.0,6.0
16.0,87,9.0,7.0,2.0,1.0,5.0,6.0
17.0,87,9.0,7.0,2.0,1.0,5.0,6.0
18.0,87,9.0,6.0,2.0,1.0,5.0,5.0
19.0,87,9.0,6.0,1.0,1.0,4.0,5.0
20.0,87,9.0,6.0,1.0,1.0,4.0,4.0
21.0,87,9.0,6.0,1.0,0.0,4.0,4.0
22.0,87,9.0,5.0,0.0,0.0,4.0,4.0
23.0,87,8.0,5.0,0.0,0.0,4.0,4.0
24.0,87,8.0,5.0,0.0,0.0,3.0,4.0
25.0,87,8.0,4.0,0.0,0.0,3.0,4.0
26.0,87,7.0,4.0,0.0,0.0,2.0,4.0
27.0,87,7.0,4.0,0.0,0.0,2.0,3.0
28.0,87,7.0,4.0,0.0,0.0,2.0,3.0
29.0,87,6.0,4.0,0.0,0.0,2.0,3.0
30.0,87,6.0,4.0,0.0,0.0,2.0,3.0
31.0,87,6.0,4.0,0.0,0.0,1.0,3.0
32.0,87,6.0,4.0,0.0,0.0,0.0,3.0
33.0,87,6.0,2.0,0.0,0.0,0.0,3.0
34.0,87,6.0,2.0,0.0,0.0,0.0,3.0
35.0,87,6.0,2.0,0.0,0.0,0.0,3.0
36.0,87,6.0,2.0,0.0,0.0,0.0,3.0
37.0,87,5.0,2.0,0.0,0.0,0.0,2.0
38.0,87,5.0,2.0,0.0,0.0,0.0,2.0
39.0,87,5.0,2.0,0.0,0.0,0.0,1.0
40.0,87,4.0,2.0,0.0,0.0,0.0,1.0
41.0,87,4.0,2.0,0.0,0.0,0.0,1.0
42.0,87,4.0,2.0,0.0,0.0,0.0,1.0
43.0,87,4.0,2.0,0.0,0.0,0.0,0.0
44.0,87,4.0,2.0,0.0,0.0,0.0,0.0
45.0,87,4.0,2.0,0.0,0.0,0.0,0.0
46.0,87,4.0,1.0,0.0,0.0,0.0,0.0
47.0,87,4.0,1.0,0.0,0.0,0.0,0.0
48.0,87,3.0,1.0,0.0,0.0,0.0,0.0
49.0,87,3.0,1.0,0.0,0.0,0.0,0.0
50.0,87,3.0,1.0,0.0,0.0,0.0,0.0
51.0,87,3.0,1.0,0.0,0.0,0.0,0.0
52.0,87,3.0,1.0,0.0,0.0,0.0,0.0
53.0,87,3.0,1.0,0.0,0.0,0.0,0.0
54.0,87,3.0,0.0,0.0,0.0,0.0,0.0
1.0,88,10.0,10.0,10.0,10.0,10.0,10.0
2.0,88,10.0,10.0,9.0,9.0,10.0,10.0
3.0,88,10.0,10.0,8.0,9.0,10.0,10.0
4.0,88,10.0,10.0,8.0,9.0,10.0,10.0
5.0,88,10.0,10.0,8.0,9.0,10.0,10.0
6.0,88,10.0,10.0,8.0,8.0,9.0,10.0
7.0,88,10.0,10.0,8.0,8.0,9.0,10.0
8.0,88,9.0,10.0,8.0,6.0,8.0,10.0
9.0,88,9.0,10.0,8.0,6.0,8.0,10.0
10.0,88,8.0,10.0,8.0,6.0,8.0,8.0
11.0,88,8.0,10.0,7.0,5.0,7.0,8.0
12.0,88,7.0,10.0,7.0,5.0,7.0,7.0
13.0,88,7.0,9.0,6.0,5.0,7.0,7.0
14.0,88,7.0,9.0,6.0,4.0,7.0,7.0
15.0,88,7.0,9.0,4.0,3.0,7.0,7.0
16.0,88,7.0,9.0,4.0,3.0,7.0,7.0
17.0,88,7.0,9.0,4.0,3.0,7.0,7.0
18.0,88,7.0,9.0,4.0,3.0,7.0,7.0
19.0,88,7.0,8.0,4.0,3.0,7.0,7.0
20.0,88,7.0,8.0,3.0,3.0,7.0,7.0
21.0,88,7.0,7.0,2.0,2.0,6.0,7.0
22.0,88,7.0,6.0,2.0,2.0,6.0,7.0
23.0,88,7.0,5.0,2.0,2.0,6.0,7.0
24.0,88,7.0,4.0,2.0,2.0,6.0,7.0
25.0,88,7.0,3.0,2.0,2.0,6.0,7.0
26.0,88,7.0,3.0,2.0,2.0,6.0,7.0
27.0,88,7.0,3.0,2.0,2.0,6.0,7.0
28.0,88,7.0,3.0,1.0,2.0,6.0,5.0
29.0,88,6.0,3.0,1.0,2.0,5.0,5.0
30.0,88,6.0,3.0,1.0,2.0,5.0,4.0
31.0,88,5.0,3.0,1.0,2.0,5.0,4.0
32.0,88,4.0,2.0,1.0,1.0,4.0,4.0
33.0,88,4.0,1.0,1.0,1.0,4.0,4.0
34.0,88,4.0,1.0,1.0,1.0,4.0,4.0
35.0,88,4.0,1.0,1.0,1.0,4.0,3.0
36.0,88,4.0,1.0,1.0,1.0,3.0,3.0
37.0,88,4.0,1.0,1.0,1.0,2.0,2.0
38.0,88,4.0,1.0,1.0,0.0,2.0,2.0
39.0,88,3.0,1.0,1.0,0.0,2.0,2.0
40.0,88,3.0,1.0,1.0,0.0,2.0,1.0
41.0,88,2.0,1.0,1.0,0.0,2.0,1.0
42.0,88,2.0,1.0,1.0,0.0,2.0,1.0
43.0,88,2.0,1.0,0.0,0.0,2.0,1.0
44.0,88,2.0,1.0,0.0,0.0,2.0,0.0
45.0,88,2.0,1.0,0.0,0.0,2.0,0.0
46.0,88,2.0,1.0,0.0,0.0,2.0,0.0
47.0,88,2.0,1.0,0.0,0.0,2.0,0.0
48.0,88,2.0,1.0,0.0,0.0,2.0,0.0
49.0,88,2.0,1.0,0.0,0.0,2.0,0.0
50.0,88,2.0,1.0,0.0,0.0,2.0,0.0
51.0,88,2.0,0.0,0.0,0.0,2.0,0.0
1.0,89,10.0,10.0,10.0,10.0,10.0,10.0
2.0,89,10.0,10.0,10.0,10.0,10.0,10.0
3.0,89,10.0,10.0,10.0,9.0,10.0,10.0
4.0,89,9.0,10.0,10.0,9.0,10.0,10.0
5.0,89,9.0,10.0,10.0,9.0,10.0,10.0
6.0,89,9.0,10.0,8.0,8.0,10.0,10.0
7.0,89,9.0,9.0,6.0,8.0,10.0,10.0
8.0,89,9.0,8.0,6.0,8.0,10.0,9.0
9.0,89,8.0,8.0,6.0,8.0,10.0,9.0
10.0,89,8.0,6.0,6.0,7.0,9.0,9.0
11.0,89,8.0,6.0,6.0,6.0,9.0,9.0
12.0,89,8.0,6.0,6.0,4.0,8.0,9.0
13.0,89,7.0,6.0,5.0,3.0,8.0,8.0
14.0,89,6.0,6.0,4.0,2.0,8.0,8.0
15.0,89,6.0,5.0,4.0,2.0,8.0,8.0
16.0,89,6.0,5.0,3.0,2.0,7.0,7.0
17.0,89,6.0,5.0,3.0,2.0,7.0,6.0
18.0,89,6.0,5.0,3.0,2.0,6.0,5.0
19.0,89,6.0,5.0,2.0,2.0,6.0,5.0
20.0,89,6.0,5.0,2.0,1.0,5.0,5.0
21.0,89,6.0,5.0,1.0,1.0,4.0,4.0
22.0,89,6.0,5.0,1.0,1.0,2.0,2.0
23.0,89,6.0,5.0,1.0,1.0,2.0,2.0
24.0,89,5.0,5.0,1.0,1.0,2.0,2.0
25.0,89,5.0,5.0,0.0,1.0,2.0,2.0
26.0,89,5.0,4.0,0.0,0.0,2.0,2.0
27.0,89,5.0,4.0,0.0,0.0,2.0,2.0
28.0,89,5.0,4.0,0.0,0.0,2.0,2.0
29.0,89,5.0,4.0,0.0,0.0,2.0,1.0
30.0,89,4.0,4.0,0.0,0.0,2.0,1.0
31.0,89,4.0,4.0,0.0,0.0,2.0,1.0
32.0,89,4.0,4.0,0.0,0.0,2.0,1.0
33.0,89,4.0,3.0,0.0,0.0,2.0,1.0
34.0,89,4.0,3.0,0.0,0.0,2.0,1.0
35.0,89,3.0,2.0,0.0,0.0,2.0,1.0
36.0,89,3.0,2.0,0.0,0.0,2.0,0.0
37.0,89,2.0,2.0,0.0,0.0,2.0,0.0
38.0,89,1.0,2.0,0.0,0.0,2.0,0.0
39.0,89,1.0,2.0,0.0,0.0,2.0,0.0
40.0,89,1.0,2.0,0.0,0.0,2.0,0.0
41.0,89,1.0,2.0,0.0,0.0,2.0,0.0
42.0,89,1.0,2.0,0.0,0.0,2.0,0.0
43.0,89,1.0,1.0,0.0,0.0,2.0,0.0
44.0,89,1.0,0.0,0.0,0.0,2.0,0.0
1.0,90,10.0,10.0,10.0,10.0,10.0,10.0
2.0,90,10.0,10.0,9.0,10.0,10.0,10.0
3.0,90,10.0,10.0,9.0,9.0,10.0,10.0
4.0,90,9.0,10.0,8.0,8.0,10.0,9.0
5.0,90,9.0,10.0,7.0,8.0,10.0,9.0
6.0,90,9.0,10.0,7.0,6.0,10.0,9.0
7.0,90,8.0,10.0,6.0,6.0,10.0,8.0
8.0,90,7.0,10.0,6.0,6.0,10.0,7.0
9.0,90,6.0,10.0,5.0,6.0,10.0,7.0
10.0,90,6.0,10.0,5.0,5.0,10.0,7.0
11.0,90,6.0,10.0,5.0,5.0,10.0,7.0
12.0,90,6.0,10.0,4.0,5.0,10.0,6.0
13.0,90,6.0,10.0,4.0,5.0,8.0,6.0
